concept,category,mean,sd,lwr,upr,word_dim
<<<<<<< HEAD
ABOVE,unvoiced,-0.08341288275404433,0.4003814400038451,-0.8841757627617346,0.7173499972536459,
ABOVE,voiced,0.08341288275404438,0.4003814400038451,-0.7173499972536459,0.8841757627617346,
AFTER,unvoiced,-0.13339273869290333,0.40374513946335966,-0.9408830176196227,0.674097540233816,
AFTER,voiced,0.13339273869290338,0.40374513946335966,-0.674097540233816,0.9408830176196227,
AIR,unvoiced,-0.09166904895944333,0.4040222795525706,-0.8997136080645844,0.7163755101456979,
AIR,voiced,0.09166904895944337,0.4040222795525706,-0.7163755101456978,0.8997136080645846,
ALL,unvoiced,0.10696375816522667,0.3988326260434186,-0.6907014939216106,0.9046290102520639,
ALL,voiced,-0.10696375816522663,0.3988326260434186,-0.9046290102520639,0.6907014939216106,
ANGRY,unvoiced,0.012909293151776668,0.4081775077043197,-0.8034457222568627,0.8292643085604161,
ANGRY,voiced,-0.012909293151776626,0.4081775077043197,-0.829264308560416,0.8034457222568628,
ANIMAL,unvoiced,-0.10051590030798332,0.39959382714497804,-0.8997035545979394,0.6986717539819728,
ANIMAL,voiced,0.10051590030798337,0.39959382714497804,-0.6986717539819727,0.8997035545979395,
ANT,unvoiced,-0.02261937399771033,0.3998895859359739,-0.8223985458696581,0.7771597978742375,
ANT,voiced,0.02261937399771037,0.3998895859359739,-0.7771597978742374,0.8223985458696582,
ASH,unvoiced,0.23043988768622667,0.3988838443951762,-0.5673278011041257,1.028207576476579,
ASH,voiced,-0.23043988768622664,0.3988838443951762,-1.028207576476579,0.5673278011041258,
BACK,unvoiced,0.04482207538000367,0.398875362377782,-0.7529286493755603,0.8425728001355677,
BACK,voiced,-0.04482207538000363,0.398875362377782,-0.8425728001355676,0.7529286493755604,
BAD,unvoiced,-0.13717551309977333,0.3989571032295925,-0.9350897195589583,0.6607386933594117,
BAD,voiced,0.13717551309977338,0.3989571032295925,-0.6607386933594116,0.9350897195589584,
BARK,unvoiced,0.2565760412862267,0.3999354982820541,-0.5432949552778815,1.0564470378503348,
BARK,voiced,-0.25657604128622663,0.3999354982820541,-1.0564470378503348,0.5432949552778816,
BE ALIVE,unvoiced,-0.23285207664377333,0.39962370260299657,-1.0320994818497664,0.5663953285622199,
BE ALIVE,voiced,0.23285207664377336,0.39962370260299657,-0.5663953285622197,1.0320994818497664,
BEAUTIFUL,unvoiced,-0.21030344338597334,0.4010320828122149,-1.0123676090104032,0.5917607222384564,
BEAUTIFUL,voiced,0.21030344338597337,0.4010320828122149,-0.5917607222384564,1.0123676090104032,
BECAUSE,unvoiced,-0.09684979074169334,0.40291074962336937,-0.902671289988432,0.7089717085050454,
BECAUSE,voiced,0.09684979074169338,0.40291074962336937,-0.7089717085050453,0.9026712899884322,
BEFORE,unvoiced,-0.18166226260027332,0.4010191728654119,-0.9837006083310971,0.6203760831305505,
BEFORE,voiced,0.18166226260027338,0.40101917286541183,-0.6203760831305503,0.9837006083310971,
BEHIND,unvoiced,-0.17286566232118333,0.4021418274106166,-0.9771493171424166,0.6314179925000498,
BEHIND,voiced,0.17286566232118336,0.4021418274106166,-0.6314179925000498,0.9771493171424166,
BELLY,unvoiced,0.16804822908622666,0.3992287910679191,-0.6304093530496115,0.9665058112220648,
BELLY,voiced,-0.16804822908622663,0.3992287910679191,-0.9665058112220648,0.6304093530496115,
BELOW OR UNDER,unvoiced,0.01471493052497667,0.39908002436280804,-0.7834451182006394,0.8128749792505927,
BELOW OR UNDER,voiced,-0.014714930524976627,0.39908002436280804,-0.8128749792505927,0.7834451182006394,
BESIDE,unvoiced,-0.06394822195590934,0.40485294307903885,-0.873654108113987,0.7457576642021684,
BESIDE,voiced,0.06394822195590937,0.4048529430790389,-0.7457576642021685,0.8736541081139871,
BETWEEN,unvoiced,-0.07244962530647234,0.4064910706350285,-0.8854317665765293,0.7405325159635846,
BETWEEN,voiced,0.07244962530647238,0.4064910706350285,-0.7405325159635846,0.8854317665765293,
BIG,unvoiced,-0.16963677830377333,0.398290726815378,-0.9662182319345294,0.6269446753269827,
BIG,voiced,0.16963677830377338,0.398290726815378,-0.6269446753269827,0.9662182319345294,
BIRD,unvoiced,-0.16018466554377334,0.3988806464356176,-0.9579459584150085,0.6375766273274619,
