word,category,mean,sd,lwr,upr,word_dim
<<<<<<< HEAD
1PLE,alveolar,0.014942015672753977,0.08642776752660437,-0.15791351938045478,0.18779755072596271,
1PLE,glottal,0.00878785546795931,0.09322179487294482,-0.17765573427793033,0.19523144521384897,
1PLE,labial,-0.09176823150655443,0.18197741853354385,-0.45572306857364214,0.27218660556053326,
1PLE,palatal,-0.0031874388352054746,0.20635599876337302,-0.4158994363619515,0.4095245586915406,
1PLE,velar,0.03892222861644873,0.18357669354149608,-0.32823115846654344,0.4060756156994409,
1PLI,alveolar,0.020775208008496034,0.0858151656906514,-0.15085512337280677,0.19240553938979882,
1PLI,glottal,0.013877533717392154,0.09382412506047491,-0.17377071640355768,0.20152578383834197,
1PLI,labial,-0.09396104772813177,0.18027958508460368,-0.4545202178973391,0.2665981224410756,
1PLI,palatal,0.001486379031661745,0.20643578078581443,-0.4113851825399671,0.4143579406032906,
1PLI,velar,0.025482969971079933,0.18366888427557498,-0.34185479858007006,0.3928207385222299,
1SG,alveolar,0.052086734634211734,0.08477142041190695,-0.11745610618960217,0.22162957545802564,
1SG,glottal,0.03927307830427239,0.09263822677565567,-0.14600337524703894,0.22454953185558374,
1SG,labial,-0.2186613979150937,0.18008883684710295,-0.5788390716092996,0.1415162757791122,
1SG,palatal,0.03231530801596216,0.2058791111800419,-0.37944291434412164,0.44407353037604597,
1SG,velar,0.06532094700346124,0.1831077042395006,-0.30089446147553994,0.43153635548246244,
2PL,alveolar,-0.030846140058066386,0.08738644245915009,-0.20561902497636655,0.1439267448602338,
2PL,glottal,-0.023510516324126034,0.09466784373412673,-0.2128462037923795,0.16582517114412743,
2PL,labial,0.05464714581316338,0.18094828393513038,-0.3072494220570974,0.41654371368342413,
2PL,palatal,-0.03587129678731102,0.20752555272616838,-0.45092240223964775,0.37917980866502576,
2PL,velar,-0.011103102326546472,0.18509804824501513,-0.38129919881657676,0.3590929941634838,
2SG,alveolar,-0.032102314030175834,0.08721126319821992,-0.20652484042661567,0.14232021236626402,
2SG,glottal,-0.017108027434618967,0.09508277903882882,-0.20727358551227662,0.17305753064303867,
2SG,labial,0.06338448418010217,0.18058373391252858,-0.297782983644955,0.42455195200515933,
2SG,palatal,-0.03350362512007172,0.20682721131238366,-0.447158047744839,0.3801507975046956,
2SG,velar,-0.02656803932251202,0.18611444785035908,-0.39879693502323016,0.34566085637820615,
3PL,alveolar,0.023650034191260792,0.0855264375742721,-0.1474028409572834,0.194702909339805,
3PL,glottal,0.017926476751064287,0.09324244437402547,-0.16855841199698665,0.20441136549911523,
3PL,labial,-0.07150880194878265,0.18100470629538992,-0.4335182145395625,0.29050061064199717,
3PL,palatal,0.001475237305280449,0.20639390138068966,-0.4113125654560989,0.41426304006665976,
3PL,velar,-0.006678746826423361,0.18420511286391958,-0.37508897255426255,0.36173147890141577,
3SG,alveolar,0.04464299409079467,0.08495070009438078,-0.1252584060979669,0.21454439427955624,
3SG,glottal,0.03736423638070249,0.09273832059680141,-0.14811240481290033,0.22284087757430532,
3SG,labial,-0.12910638152778983,0.18247854565606333,-0.4940634728399165,0.23585070978433684,
3SG,palatal,0.021376112978443062,0.20645711737622502,-0.391538121774007,0.4342903477308931,
3SG,velar,-0.006159361914429816,0.18390076506987127,-0.3739608920541724,0.3616421682253127,
above,alveolar,0.003258681169607041,0.08670461492923445,-0.17015054868886187,0.17666791102807594,
above,glottal,-0.0017276185516646113,0.09360889052781671,-0.18894539960729803,0.1854901625039688,
above,labial,-7.072983278420654e-5,0.1800153072811579,-0.3601013443951,0.35995988472953155,
above,palatal,-0.013017719000598822,0.20694343457282707,-0.426904588146253,0.4008691501450553,
above,velar,-0.03109164903304132,0.18366707206753954,-0.39842579316812043,0.33624249510203774,
afraid,alveolar,0.027048586649921057,0.08575627890735665,-0.14446397116479226,0.19856114446463435,
afraid,glottal,0.017743957594326492,0.0928291175459229,-0.16791427749751933,0.2034021926861723,
